indice,imagen_origen,imagen_aumentada,ruta_origen,ruta_aumentada
109,negativos_train_0107.jpg,negativo_aug_00109.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0107.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00109.jpg
110,negativos_train_0294.jpg,negativo_aug_00110.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0294.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00110.jpg
111,negativos_train_0254.jpg,negativo_aug_00111.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0254.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00111.jpg
112,negativos_train_0495.jpg,negativo_aug_00112.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0495.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00112.jpg
113,negativos_train_0073.jpg,negativo_aug_00113.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0073.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00113.jpg
114,negativos_train_0208.jpg,negativo_aug_00114.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0208.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00114.jpg
115,negativos_train_0023.jpg,negativo_aug_00115.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0023.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00115.jpg
116,negativos_train_0315.jpg,negativo_aug_00116.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0315.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00116.jpg
117,negativos_train_0087.jpg,negativo_aug_00117.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0087.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00117.jpg
118,negativos_train_0202.jpg,negativo_aug_00118.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0202.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00118.jpg
119,negativos_train_0336.jpg,negativo_aug_00119.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0336.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00119.jpg
120,negativos_train_0350.jpg,negativo_aug_00120.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0350.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00120.jpg
121,negativos_train_0025.jpg,negativo_aug_00121.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0025.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00121.jpg
122,negativos_train_0410.jpg,negativo_aug_00122.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0410.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00122.jpg
123,negativos_train_0464.jpg,negativo_aug_00123.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0464.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00123.jpg
124,negativos_train_0544.jpg,negativo_aug_00124.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0544.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00124.jpg
125,negativos_train_0238.jpg,negativo_aug_00125.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0238.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00125.jpg
126,negativos_train_0178.jpg,negativo_aug_00126.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0178.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00126.jpg
127,negativos_train_0196.jpg,negativo_aug_00127.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0196.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00127.jpg
128,negativos_train_0201.jpg,negativo_aug_00128.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0201.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00128.jpg
129,negativos_train_0262.jpg,negativo_aug_00129.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0262.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00129.jpg
130,negativos_train_0077.jpg,negativo_aug_00130.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0077.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00130.jpg
131,negativos_train_0327.jpg,negativo_aug_00131.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0327.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00131.jpg
132,negativos_train_0536.jpg,negativo_aug_00132.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0536.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00132.jpg
133,negativos_train_0436.jpg,negativo_aug_00133.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0436.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00133.jpg
134,negativos_train_0476.jpg,negativo_aug_00134.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0476.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00134.jpg
135,negativos_train_0567.jpg,negativo_aug_00135.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0567.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00135.jpg
136,negativos_train_0322.jpg,negativo_aug_00136.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0322.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00136.jpg
137,negativos_train_0358.jpg,negativo_aug_00137.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0358.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00137.jpg
138,negativos_train_0295.jpg,negativo_aug_00138.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0295.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00138.jpg
139,negativos_train_0306.jpg,negativo_aug_00139.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0306.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00139.jpg
140,negativos_train_0242.jpg,negativo_aug_00140.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0242.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00140.jpg
141,negativos_train_0148.jpg,negativo_aug_00141.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0148.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00141.jpg
142,negativos_train_0394.jpg,negativo_aug_00142.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0394.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00142.jpg
143,negativos_train_0452.jpg,negativo_aug_00143.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0452.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00143.jpg
144,negativos_train_0485.jpg,negativo_aug_00144.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0485.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00144.jpg
145,negativos_train_0482.jpg,negativo_aug_00145.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0482.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00145.jpg
146,negativos_train_0497.jpg,negativo_aug_00146.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0497.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00146.jpg
147,negativos_train_0348.jpg,negativo_aug_00147.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0348.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00147.jpg
148,negativos_train_0151.jpg,negativo_aug_00148.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0151.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00148.jpg
149,negativos_train_0320.jpg,negativo_aug_00149.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0320.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00149.jpg
150,negativos_train_0089.jpg,negativo_aug_00150.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0089.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00150.jpg
151,negativos_train_0379.jpg,negativo_aug_00151.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0379.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00151.jpg
152,negativos_train_0183.jpg,negativo_aug_00152.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0183.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00152.jpg
153,negativos_train_0252.jpg,negativo_aug_00153.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0252.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00153.jpg
154,negativos_train_0415.jpg,negativo_aug_00154.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0415.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00154.jpg
155,negativos_train_0149.jpg,negativo_aug_00155.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0149.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00155.jpg
156,negativos_train_0199.jpg,negativo_aug_00156.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0199.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00156.jpg
157,negativos_train_0067.jpg,negativo_aug_00157.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0067.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00157.jpg
158,negativos_train_0318.jpg,negativo_aug_00158.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0318.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00158.jpg
159,negativos_train_0535.jpg,negativo_aug_00159.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0535.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00159.jpg
160,negativos_train_0610.jpg,negativo_aug_00160.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0610.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00160.jpg
161,negativos_train_0138.jpg,negativo_aug_00161.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0138.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00161.jpg
162,negativos_train_0346.jpg,negativo_aug_00162.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0346.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00162.jpg
163,negativos_train_0131.jpg,negativo_aug_00163.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0131.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00163.jpg
164,negativos_train_0494.jpg,negativo_aug_00164.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0494.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00164.jpg
165,negativos_train_0568.jpg,negativo_aug_00165.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0568.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00165.jpg
166,negativos_train_0018.jpg,negativo_aug_00166.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0018.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00166.jpg
167,negativos_train_0367.jpg,negativo_aug_00167.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0367.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00167.jpg
168,negativos_train_0434.jpg,negativo_aug_00168.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0434.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00168.jpg
169,negativos_train_0438.jpg,negativo_aug_00169.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0438.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00169.jpg
170,negativos_train_0456.jpg,negativo_aug_00170.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0456.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00170.jpg
171,negativos_train_0169.jpg,negativo_aug_00171.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0169.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00171.jpg
172,negativos_train_0193.jpg,negativo_aug_00172.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0193.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00172.jpg
173,negativos_train_0481.jpg,negativo_aug_00173.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0481.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00173.jpg
174,negativos_train_0059.jpg,negativo_aug_00174.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0059.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00174.jpg
175,negativos_train_0222.jpg,negativo_aug_00175.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0222.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00175.jpg
176,negativos_train_0622.jpg,negativo_aug_00176.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0622.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00176.jpg
177,negativos_train_0412.jpg,negativo_aug_00177.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0412.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00177.jpg
178,negativos_train_0421.jpg,negativo_aug_00178.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0421.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00178.jpg
179,negativos_train_0057.jpg,negativo_aug_00179.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0057.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00179.jpg
180,negativos_train_0445.jpg,negativo_aug_00180.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0445.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00180.jpg
181,negativos_train_0511.jpg,negativo_aug_00181.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0511.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00181.jpg
182,negativos_train_0523.jpg,negativo_aug_00182.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0523.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00182.jpg
183,negativos_train_0382.jpg,negativo_aug_00183.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0382.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00183.jpg
184,negativos_train_0180.jpg,negativo_aug_00184.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0180.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00184.jpg
185,negativos_train_0462.jpg,negativo_aug_00185.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0462.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00185.jpg
186,negativos_train_0266.jpg,negativo_aug_00186.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0266.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00186.jpg
187,negativos_train_0310.jpg,negativo_aug_00187.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0310.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00187.jpg
188,negativos_train_0172.jpg,negativo_aug_00188.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0172.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00188.jpg
189,negativos_train_0194.jpg,negativo_aug_00189.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/train/negativos_train_0194.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/negativos/augmented/negativo_aug_00189.jpg
